50
2
-0.899703	-0.958199	-0.559032	0.23524	0.213961	0.247147	-0.178393	-0.825238	-0.454428	0.253879	0.852623	0.857701	-0.437558	0.824098	-0.873016	0.512638	0.855547	0.244783	0.962371	-0.57896	-0.643095	-0.106146	-0.952821	-0.670361	-0.013452	0.444802	-0.056949	-0.156093	0.855958	-0.212684	0.281753	0.08718	0.474263	-0.443054	-0.211864	0.819539	-0.912556	0.52654	0.908293	0.510477	0.674517	0.975893	-0.909965	0.426124	-0.210486	-0.634681	0.649049	0.789267	0.723962	0.778472	
0.380055	-0.90704	0.559207	0.253251	0.865966	-0.617177	0.474492	-0.105231	-0.587581	0.050892	-0.924894	0.722558	0.557401	-0.185503	-0.427707	-0.375338	0.110032	0.458046	-0.317143	-0.896321	-0.670046	-0.002274	0.518347	-0.401507	0.350323	-0.562471	-0.875128	-0.278703	0.177965	0.101177	-0.303065	0.102965	-0.625523	-0.189882	-0.930164	-0.06725	-0.203488	-0.300405	0.574669	-0.283782	0.22452	-0.058691	-0.773617	-0.039497	-0.881729	0.442528	-0.183617	0.793711	-0.149361	-0.64139	
0.555929	-0.649646	-0.912117	0.896332	0.201614	-0.913147	-0.754052	-0.035173	0.860695	0.299456	0.791886	-0.63739	-0.689795	-0.646055	-0.488248	0.858196	-0.328681	-0.717852	-0.166254	-0.470565	0.244899	-0.315919	-0.318307	-0.235144	-0.169776	0.759301	-0.998163	-0.956247	-0.402162	-0.854433	-0.584475	0.975543	0.987917	0.804223	-0.262735	-0.602296	-0.574409	-0.54176	-0.393093	-0.658319	-0.941828	0.432588	0.793136	-0.830331	-0.946968	0.844801	-0.564497	0.575213	0.759038	-0.888135	
0.12266	0.092261	0.879622	-0.95139	0.749356	-0.587494	-0.851245	0.93829	-0.729827	-0.534682	-0.791929	-0.908127	-0.796304	0.333492	0.589081	-0.210552	-0.894573	0.789603	0.551245	-0.674504	-0.639274	-0.487242	0.482982	0.584354	0.736692	0.743018	-0.646569	-0.69244	0.234224	0.253628	0.819046	0.135798	0.79279	0.671395	0.404724	-0.164022	0.800004	-0.926181	0.576959	0.316118	0.551359	0.652132	0.450305	0.482299	0.929684	-0.864794	-0.765897	-0.746439	-0.615475	-0.752788	
-0.50461	-0.065965	-0.475798	0.191733	-0.158777	-0.8883	0.393789	-0.03807	0.190731	-0.006624	-0.171133	0.046538	-0.499668	-0.960722	-0.744115	0.797802	-0.961827	0.243541	0.542693	-0.798617	0.409829	0.22938	0.704843	0.578567	0.676581	0.658268	-0.236047	0.402011	0.420176	0.643126	-0.956848	-0.349741	0.535479	0.374875	0.29053	-0.151994	-0.088521	0.653857	0.073935	0.026959	0.142091	0.350238	-0.316869	-0.756906	0.795168	0.45994	0.347368	-0.426028	0.195882	0.620531	
0.641617	0.435283	0.519576	0.625989	-0.016854	0.598828	0.012599	-0.241805	-0.379016	0.265542	-0.803285	-0.727501	0.603941	-0.18503	0.731754	-0.450255	0.336108	0.975767	-0.49376	-0.371569	0.483637	-0.00664	0.17906	0.501117	0.026479	0.143776	-0.932106	0.92981	-0.010311	0.580671	0.708472	0.169891	0.392216	0.850349	0.273213	-0.064304	0.607798	-0.231482	0.916975	0.576287	0.133584	-0.655518	-0.229797	0.67249	0.693604	-0.151406	-0.866533	-0.062792	0.946344	0.691679	
0.933657	-0.731251	-0.628914	0.465859	-0.085815	0.798588	0.152299	-0.578846	0.301582	-0.686995	-0.517617	0.009421	-0.417722	0.546005	-0.365352	0.413197	0.134628	0.018118	0.573259	0.324234	0.092344	0.46221	-0.532195	-0.153792	-0.499483	0.53514	0.980058	-0.725474	0.487074	0.123219	-0.072138	-0.824088	-0.194616	0.019373	-0.063471	0.144868	0.377032	-0.236214	-0.223568	-0.699837	0.681627	-0.714158	-0.382719	0.897131	-0.074846	0.22941	0.248881	-0.652931	-0.782878	-0.779163	
0.885816	0.87463	0.707379	-0.3701	0.447165	0.435742	0.423504	0.53289	-0.773751	-0.127058	0.745205	-0.05165	-0.018661	0.669272	0.546787	0.137009	0.236606	-0.63145	-0.246315	-0.465533	-0.807534	-0.910674	0.556592	-0.184674	0.711963	0.73847	0.54451	-0.535807	-0.906763	0.997129	0.094209	0.369639	-0.034796	-0.015916	0.617151	-0.376502	0.417335	0.613025	0.360589	-0.534111	-0.660451	-0.249732	-0.058996	0.829971	0.769085	0.600566	-0.926204	0.268123	-0.877307	-0.88114	
0.051989	-0.679383	0.712484	0.890114	-0.400373	-0.003313	0.52956	0.036253	0.956854	-0.638153	-0.885016	-0.284976	0.872777	-0.74517	-0.154829	-0.069401	-0.320672	0.666565	-0.369151	0.67799	-0.97015	0.189076	0.033417	0.563641	-0.375476	-0.02314	0.045558	0.559062	-0.191404	-0.717198	-0.034162	0.528798	-0.042353	0.029625	0.01927	0.385774	0.917618	0.476543	0.814839	-0.917956	0.707655	-0.227921	-0.58186	0.206543	0.919587	0.937872	-0.560085	0.775276	0.253216	0.880568	
0.151598	0.403394	0.622662	-0.814533	-0.076554	0.999913	-0.783468	0.873711	0.448608	-0.801477	-0.824958	-0.693592	0.441254	-0.521203	0.712232	-0.302356	-0.8105	0.211835	-0.682978	-0.867967	0.462	0.547938	-0.412139	0.112616	-0.178398	0.19445	0.246572	-0.936333	-0.379235	0.649953	0.176036	0.426264	-0.147804	-0.799972	0.845787	0.472027	0.706279	0.250101	-0.781249	0.403134	-0.605104	-0.733145	0.391673	-0.643051	0.111831	-0.733513	0.223986	0.919271	0.291769	0.504063	
-0.643042	-0.148026	0.480938	0.759849	0.302918	0.704608	-0.652077	-0.451052	0.405087	0.262728	-0.883604	0.782804	0.471104	-0.852553	0.397533	0.107585	-0.445087	-0.01213	-0.074047	0.237506	0.493308	0.399302	-0.642331	0.932812	0.141361	-0.45847	0.988019	-0.739646	0.095892	-0.36669	0.868744	-0.316355	-0.570094	-0.827763	0.515577	-0.377755	0.374926	0.121885	-0.399433	0.806592	-0.311715	-0.239227	0.121093	-0.830212	0.425342	0.018236	-0.996856	-0.224852	-0.733713	0.050052	
0.762136	0.754587	-0.072261	0.203704	0.812825	-0.360084	0.846697	-0.14559	-0.068082	-0.388039	0.452181	-0.195309	-0.034802	0.340031	0.565719	0.044194	0.92336	0.739909	0.780516	0.697484	-0.451028	-0.659482	0.590777	0.495673	0.607678	-0.809831	-0.703279	0.000138	0.734946	0.54219	-0.138265	-0.515728	-0.944317	0.807817	-0.195036	-0.851812	-0.249509	0.182758	-0.940112	0.99825	-0.7791	0.939545	-0.627184	-0.058818	-0.581026	0.113449	-0.268871	-0.33279	0.415599	-0.880118	
